"censusblock_id","tr10","tr50","tr500","tr100","tr25","tr2","tr5"
7866,0.8690932037,0.8004186728,0.7059464989,0.7701588691,0.8311867901,0.9249508597,0.8939952714
7867,0.9125741901,0.8614390339,0.7904877397,0.8380832065,0.8845518638,0.9532197053,0.930454294
7868,0.9042734833,0.8504861229,0.7691126892,0.8287945183,0.8746082133,0.9494897184,0.9249334418
7869,0.9364342705,0.8959749375,0.8346934772,0.876378963,0.9156548159,0.9686,0.9535439109
7870,0.9230855629,0.8790650222,0.8093980084,0.8561127678,0.8968602732,0.9564419436,0.9371013778
7871,0.7569437414,0.6674595835,0.5371578448,0.6241734665,0.7085850432,0.8532645561,0.7949740989
7872,0.8248271243,0.7536379347,0.6487363263,0.7242903001,0.7851656982,0.9054724474,0.8606562526
7873,0.8578901014,0.7912259417,0.7053809613,0.7669138064,0.8205671091,0.9276921297,0.8886043657
7874,0.8272247011,0.7468997384,0.632758863,0.7092944552,0.7818423827,0.9025286157,0.8617659715
7875,0.848087166,0.7688031376,0.674339773,0.7425026509,0.8051070342,0.9180698022,0.8790903038
7876,0.8305823763,0.7535677105,0.653779717,0.7227712947,0.7883623419,0.9082271888,0.8639155508
7877,0.830254603,0.7544313837,0.6454147922,0.7245660783,0.7869091213,0.9122825703,0.8649001411
7878,0.799960721,0.7128742128,0.5899150688,0.673886584,0.753713218,0.8888348795,0.8406374877
7879,0.8295810137,0.7562805171,0.6508787122,0.7246488007,0.7889485934,0.9028487155,0.8629384078
7880,0.8946376926,0.8440995422,0.7686197218,0.8221345203,0.868084223,0.9412360552,0.9172844563
7881,0.8740217513,0.8120178513,0.7170629398,0.782317805,0.8409802816,0.9288365041,0.8979247207
7882,0.8389559928,0.7670355044,0.6689103406,0.7362306624,0.7995254691,0.9061203061,0.871042099
7883,0.911752077,0.8620592438,0.792228229,0.8416449682,0.880726389,0.9503372067,0.9289823375
7884,0.9266170381,0.8809172549,0.8245748487,0.8653426826,0.9016032399,0.9600329365,0.9419306484
7885,0.9188785817,0.8733732903,0.8149450761,0.8540057973,0.8932925359,0.9544912244,0.9351293132
7886,0.9132372783,0.8664075579,0.8011880925,0.8432683667,0.888697638,0.9497412349,0.9306903898
7887,0.7508232509,0.6486055015,0.5141036652,0.604802034,0.6931651015,0.8489174954,0.7911789352
7888,0.8382815949,0.7736760174,0.6864126075,0.7408101457,0.7996695202,0.9184001543,0.8736545837
7889,0.7489454631,0.6557026194,0.5455038763,0.6209441301,0.6934451761,0.8494091149,0.7886891402
7890,0.8682754187,0.8106758317,0.735253463,0.7885110568,0.8366522931,0.9274083695,0.8951578917
7891,0.8672725053,0.7953473801,0.6914164544,0.7653004107,0.8288788188,0.9265100425,0.8932456324
7892,0.808800201,0.7201551425,0.6066101591,0.6829113681,0.7564673311,0.8945451122,0.8490535404
7893,0.8655496713,0.8035925847,0.7154166031,0.7781747782,0.8301201949,0.9258105895,0.8942791564
7894,0.8752430467,0.8112722677,0.724936279,0.786868114,0.8390415187,0.9300524866,0.8994340024
7895,0.8395394132,0.7626285969,0.6691965385,0.7314762303,0.7987382655,0.9067254764,0.8684777607
7896,0.8590017807,0.7936676802,0.7024777896,0.7672130434,0.8231679379,0.9191685529,0.8854082758
7897,0.8375899224,0.770445457,0.6723889383,0.7408269263,0.7985700477,0.90883473,0.8689461685
7898,0.8384482975,0.7639691381,0.6703798695,0.7330568729,0.7941924926,0.9118418902,0.8732137654
7899,0.9119205849,0.8643443104,0.8022355129,0.8463528889,0.88475584,0.951220683,0.9316272984
7900,0.9093142207,0.8607812821,0.7986930029,0.8420453242,0.8868127942,0.9551103608,0.9294394386
7901,0.9043013066,0.8526552549,0.7855071793,0.8323817219,0.8745748966,0.945433094,0.9240841488
7902,0.8568692338,0.7902388513,0.6964236899,0.7607804415,0.8187310355,0.9114296647,0.8795013402
7903,0.8750916482,0.822971295,0.7462084215,0.8019515709,0.8472604021,0.9267462854,0.8975776129
7904,0.9112151208,0.871192226,0.808279044,0.8504755115,0.8901184855,0.9533907382,0.9311234621
7905,0.8965327206,0.8491523614,0.7843587878,0.8293305409,0.8696430947,0.9412534241,0.9134513007
7906,0.905513658,0.8604925778,0.7953560534,0.8387779069,0.8797523024,0.9466758518,0.924440607
7907,0.7997617907,0.7372695423,0.6526922007,0.7098695824,0.7634234612,0.8558593532,0.8238234991
7908,0.8470457167,0.7837698752,0.7034420173,0.7603744809,0.8120246758,0.9027848128,0.871303399
7909,0.841691056,0.7663949951,0.6684374591,0.7350276034,0.8002606999,0.9116042957,0.8720593474
7910,0.7206797903,0.6117383866,0.4557403237,0.5620477771,0.6609691379,0.8319020966,0.767749456
7911,0.8477964499,0.7686751291,0.6749262643,0.7386321995,0.8019900872,0.9205195944,0.8768391079
7912,0.8540948254,0.7864227109,0.699009738,0.7584897945,0.8166347358,0.914145592,0.8816264672
7913,0.871633831,0.811943726,0.7279597095,0.7856089023,0.8377394778,0.9307186014,0.8973245447
7914,0.8077392048,0.716368667,0.5988306605,0.6812256741,0.7550499734,0.8845093824,0.8409267715
7915,0.8169542305,0.7431257495,0.6462110375,0.7113166827,0.7757286403,0.8995979839,0.8533498477
7916,0.8001469352,0.716698687,0.6042715809,0.682033748,0.7534052685,0.8853856005,0.8370247686
7917,0.8780560651,0.814629325,0.7410953699,0.7915871353,0.8442311212,0.9353520547,0.9009322923
7918,0.8107369404,0.7328490124,0.6293698864,0.699890372,0.7660757643,0.8909839462,0.8468269163
7919,0.910201854,0.8684061004,0.8123170322,0.8519973192,0.8848092674,0.9488201842,0.9283558025
7920,0.8570725284,0.7960500499,0.7107558345,0.7710038738,0.8237632778,0.9169822703,0.8843617186
7921,0.7432938754,0.6435487501,0.519318016,0.6027372927,0.6836703228,0.8445172345,0.7863191182
7922,0.8496838629,0.7777327016,0.6759115669,0.7461448491,0.8089693013,0.9155930212,0.875977586
7923,0.8917023147,0.8372569482,0.7660306057,0.8168614964,0.8613751147,0.9397390695,0.9117685744
7924,0.7940004535,0.7021014634,0.580852927,0.6633462461,0.7431467076,0.8798634491,0.8308018921
7925,0.8767211558,0.8154740411,0.7334116698,0.7912067795,0.8434662241,0.933576451,0.9011341492
7926,0.8293279428,0.7467209272,0.6325787075,0.7120097378,0.7851011959,0.9031421533,0.8618223524
7927,0.8580491804,0.795425338,0.7075553238,0.7659237697,0.8255529254,0.9185236613,0.8864238566
7928,0.7450245247,0.6423663711,0.4945352126,0.5959724785,0.6863949845,0.845415986,0.7884064388
7929,0.8233235035,0.7474210297,0.6347294485,0.7116136274,0.7822946341,0.8949924187,0.85569433
7930,0.8813296059,0.8257080531,0.7440921484,0.7995513159,0.850888513,0.9330799073,0.9027758614
7931,0.8463100059,0.7888460086,0.7115434199,0.7630199239,0.8155620396,0.9194903069,0.8783255416
7932,0.8076546139,0.7257586262,0.6165747221,0.6931802045,0.7618853071,0.8921886467,0.8442641212
7933,0.7766337509,0.6834987012,0.5490593606,0.6432267088,0.7251635085,0.8710115672,0.8165091281
7934,0.8013397537,0.7160194962,0.5981046629,0.680431852,0.7540849464,0.8847599943,0.8386148806
7935,0.6827753587,0.5631525952,0.4320401985,0.5099913106,0.6135498237,0.8078292257,0.7375014746
7936,0.827603242,0.75307553,0.647766368,0.7202816472,0.7885151064,0.8992955123,0.8581862919
7937,0.8468505733,0.7794043883,0.6879119635,0.7517888979,0.8082743905,0.9146500593,0.874481465
7938,0.8919961367,0.8389043644,0.7679018825,0.8180292513,0.8593875546,0.9381023628,0.9129206648
7939,0.8926356208,0.8424518715,0.76661218,0.8183720863,0.8659274711,0.9382139321,0.9113564451
7940,0.9028873659,0.8596508959,0.7975165955,0.840564867,0.8773505501,0.9466339142,0.923382197
7941,0.7858247103,0.6983925703,0.5745904935,0.6595222315,0.739104863,0.8627590083,0.8175165089
7942,0.7013049575,0.6052048348,0.4713866635,0.5662643336,0.6468543274,0.8157442228,0.7468486158
7943,0.776260057,0.6834358769,0.562532176,0.6463082415,0.7247304085,0.8776576998,0.8111724874
7944,0.77976594,0.693948016,0.5745434641,0.6546361732,0.7316293896,0.87852305,0.8217512002
7945,0.8264858531,0.7501357169,0.6508129197,0.7204367609,0.7826986642,0.8965803571,0.8532391095
7946,0.8835675361,0.8160158466,0.7356374605,0.7873331919,0.8458293825,0.9392204643,0.9053811342
7947,0.8697873625,0.8103461636,0.72812381,0.7861921467,0.8391372748,0.9333529638,0.898161394
7948,0.8097387932,0.7268532725,0.6106036853,0.6917105366,0.7607896381,0.8930185617,0.8461552804
7949,0.7658998494,0.6632330095,0.5187229968,0.6191301735,0.7099306088,0.8598076006,0.8059453017
7950,0.8430044694,0.7742910835,0.6811152764,0.7445277944,0.8036867314,0.9143701338,0.8757421093
7951,0.8449876308,0.7770873596,0.6847674832,0.7483961332,0.8069906064,0.9128041515,0.8738777875
7952,0.8663360939,0.8037955419,0.7235585787,0.7814651683,0.830928723,0.9245015694,0.8912130957
7953,0.8586688059,0.8015503669,0.7166653131,0.7766214484,0.8273239941,0.9170731992,0.8844332152
7954,0.7871672923,0.6952524283,0.5768703326,0.658818527,0.7365765459,0.8827959667,0.8271173433
7955,0.8271128957,0.7550577368,0.6569473864,0.7257740424,0.7882376735,0.8980263413,0.8572982587
7956,0.9161241636,0.8768899716,0.8164953532,0.8537975053,0.8949002405,0.9548399656,0.9315621786
7957,0.9009703447,0.8493692503,0.7865780291,0.8279826952,0.8716599,0.9462842968,0.9205643192
7958,0.9060942126,0.8649857923,0.799041181,0.8480295934,0.8857722517,0.9439367925,0.925729698
7959,0.8365178154,0.7664007508,0.6671066441,0.7360467022,0.7970799661,0.9052930556,0.8653138683
7960,0.8517273896,0.7793226918,0.6808296421,0.7478817988,0.810707806,0.9184546364,0.8785221571
7961,0.8830785422,0.827023923,0.7361713482,0.7999588361,0.8522668217,0.9319873793,0.9054887227
7962,0.890022856,0.8345891392,0.7566096452,0.8114801433,0.8570697996,0.9389429543,0.9097987748
7963,0.8139006136,0.7344102466,0.61296708,0.6990176831,0.7684431812,0.8918046608,0.8469293408
7964,0.9272485575,0.8917655171,0.8331978448,0.873266147,0.9074959026,0.9588647777,0.9422706212
7965,0.9141634052,0.86928565,0.805878946,0.8507000711,0.8905297352,0.9486537646,0.929953408
7966,0.9159856532,0.8743558721,0.8112578621,0.8523060835,0.894115382,0.950081742,0.9327779561
7967,0.8895848672,0.8401078052,0.7632772721,0.8172570525,0.8625404306,0.9327889397,0.908854178
7968,0.9138631598,0.8745544152,0.8178216645,0.8545925961,0.8914099185,0.9522788622,0.9315807994
7969,0.9297366796,0.8797543064,0.8239541748,0.8644294442,0.9000766569,0.963775068,0.9440889882
7970,0.9007222048,0.8566425676,0.7799917404,0.8268977579,0.8755687954,0.9437608068,0.9194554802
7971,0.8649248048,0.8053607063,0.7225034412,0.7806335305,0.832792297,0.9169383974,0.8876732905
7972,0.891300474,0.8451418053,0.7762107399,0.8229291518,0.865557768,0.9391805906,0.9126060389
7973,0.8461717877,0.7783373741,0.6887440836,0.7495949026,0.8087548319,0.9088229621,0.8752002319
7974,0.8468983678,0.7740816304,0.7011401795,0.7487202478,0.8046554028,0.9115530746,0.8741351477
7975,0.8952103004,0.8480812713,0.7962705114,0.8282159016,0.872728035,0.9309942437,0.9082398003
7976,0.9197548257,0.8848265155,0.8219352167,0.8613322623,0.8979901696,0.951835151,0.9363928638
7977,0.9256014197,0.8991669001,0.8316485969,0.8839526554,0.9111096291,0.9591844581,0.9425479084
7978,0.9427566072,0.9064472595,0.8666456349,0.8980022703,0.9260173932,0.9722,0.9557465988
7979,0.8998479102,0.8456256935,0.7758320819,0.8168491525,0.8718916789,0.9510925875,0.9223272188
7980,0.955848266,0.9284440308,0.895034412,0.9193440307,0.9407818249,0.9752,0.9622673428
7981,0.9368322394,0.899812741,0.8377061459,0.88564424,0.9166753487,0.9678,0.9503593272
7982,0.9275470721,0.894470315,0.8439228324,0.882530176,0.9085072603,0.9656,0.9376767922
7983,0.9394499939,0.9092765411,0.8607249766,0.8990211434,0.923065703,0.9698,0.9507181948
7984,0.9208749123,0.8799730332,0.8170579528,0.8629963513,0.8949571804,0.9515305226,0.9341491442
7985,0.9266470286,0.8864527182,0.8437862637,0.869770588,0.9038404461,0.9684,0.9430710908
7986,0.944259835,0.9151384844,0.8693487138,0.908881545,0.9284650314,0.9692,0.9537690998
7987,0.9112254843,0.8729392114,0.8204993458,0.8545103289,0.8867110663,0.9489705359,0.9293753185
7988,0.7381452113,0.6393394423,0.4978429111,0.595342749,0.6828397915,0.8420502027,0.7810847752
7989,0.8157929367,0.7388362182,0.6348611867,0.7068480888,0.7734451434,0.8920848447,0.8480182755
7990,0.8149836545,0.732169009,0.6224543245,0.6988887864,0.7706594861,0.8909795204,0.8451937814
7991,0.9363541823,0.901944622,0.8573524112,0.8925614237,0.9147052548,0.9654,0.9471290611
7992,0.921344676,0.8819622885,0.8366048626,0.8669713701,0.8948142066,0.9577042436,0.9360878528
7993,0.9493616168,0.9154504715,0.8753792969,0.8972851596,0.9275352772,0.9724,0.9608484864
7994,0.9241082331,0.8948133278,0.8394280086,0.8792529289,0.9059714413,0.9616015751,0.9421427529
7995,0.9259283267,0.8955833961,0.8322159091,0.8772563662,0.9082384839,0.9540045684,0.9421048183
7996,0.9299988817,0.901611707,0.8458845965,0.8824787416,0.9115850061,0.9568461738,0.9430252461
7997,0.8892565574,0.8416657372,0.7683719691,0.817301764,0.8641141312,0.9386043315,0.9151890988
7998,0.7819127932,0.686787669,0.5525679257,0.6443684941,0.7320957867,0.8690199958,0.8228667089
7999,0.8376704685,0.788481768,0.7047102432,0.7623729633,0.8091594787,0.9089725786,0.872512758
8000,0.8950595272,0.8575756879,0.7932180669,0.8343821772,0.8734615329,0.9429805267,0.9222199799
8001,0.8766563148,0.8224076765,0.7475957206,0.7986025048,0.8451153638,0.9260041731,0.89951655
8002,0.8558502194,0.7967829775,0.7186582322,0.7713459878,0.8226709166,0.9195672624,0.8810813233
8003,0.8821464141,0.8336700749,0.7705543731,0.8168190333,0.8517648033,0.9310018442,0.9022628132
8004,0.7827588604,0.7043727765,0.594564679,0.6694538933,0.7372708169,0.8603397827,0.8147227683
8005,0.8943754809,0.844988124,0.7804651373,0.8270188298,0.8673186364,0.9398844155,0.9163126117
8006,0.8594654617,0.800237353,0.7157261644,0.7731501942,0.8291551936,0.9129429879,0.8819622627
8007,0.8166426959,0.733791157,0.6256607175,0.7002492351,0.7694642244,0.8948219519,0.8505007696
8008,0.7753067171,0.6902205148,0.5694218823,0.6528930358,0.7254105674,0.8649739925,0.8141076991
8009,0.8193854798,0.7410176841,0.6315448281,0.7096931466,0.7747355785,0.8940728796,0.853812761
8010,0.8885411287,0.8453725938,0.7863532758,0.8249087533,0.8639554125,0.9324024855,0.9053582813
8011,0.8905017644,0.8427461124,0.7758801442,0.8213634505,0.8646264049,0.934750571,0.9066351399
8012,0.8870976648,0.8386508521,0.7669587814,0.8158469605,0.8598104657,0.9344763165,0.908686538
8013,0.802953082,0.7294999003,0.6184774227,0.6961684902,0.760669628,0.8897223884,0.8422273268
8014,0.8739581731,0.8276284954,0.7699690706,0.8108041511,0.8459536041,0.9229341031,0.896175334
8015,0.8602474053,0.8084862896,0.736603629,0.7866904517,0.8305861909,0.9130945483,0.8833299692
8016,0.8412863387,0.7786792874,0.6873966684,0.749922507,0.8067322269,0.9044890551,0.8687722962
8017,0.7189212525,0.6186542982,0.4742500834,0.5736652634,0.66040129,0.8216589917,0.7643197338
8018,0.7769067334,0.6837968058,0.558865708,0.6468839522,0.7252412641,0.8747012519,0.816921005
8019,0.7545921167,0.6561930874,0.5200110252,0.6158758119,0.7007131539,0.8501542664,0.7974587061
8020,0.8042780171,0.7297500337,0.6230735878,0.6949590364,0.7633642527,0.882768284,0.8375414386
8021,0.7866769523,0.702778691,0.5918819105,0.6678666061,0.73800701,0.8756396276,0.8288414796
8022,0.8662262268,0.8189608807,0.7596535443,0.8014263233,0.841144229,0.9104426589,0.8849024222
8023,0.8001856075,0.7352210192,0.6495777021,0.7090834455,0.7630245966,0.8687283296,0.8300769878
8024,0.785825604,0.7154494723,0.6150779881,0.6837475953,0.7456016493,0.8626985934,0.818851302
8025,0.8474475026,0.7888902818,0.7145480502,0.7653759617,0.8175126515,0.9080440472,0.8771789694
8026,0.8052662054,0.73338261,0.6374601989,0.7001238101,0.7652210606,0.8774955427,0.8371046501
8027,0.822342286,0.7593218911,0.6718836119,0.7344708374,0.7890207173,0.8886647276,0.8499310136
8028,0.8142762842,0.742991601,0.6399109792,0.7126620553,0.7738834149,0.8875259324,0.8464154516
8029,0.764547735,0.6767541788,0.5600047156,0.6407477606,0.7152857896,0.8553408324,0.8043451018
8030,0.7468582335,0.6509868393,0.5228219514,0.6079398897,0.6916597767,0.8492941262,0.7893893848
8031,0.7698928205,0.6811547745,0.5636012525,0.643105139,0.7215871655,0.8647376782,0.809234998
8032,0.6386810116,0.5061222121,0.3909391217,0.4447540982,0.5646677046,0.7798425028,0.6965132989
8033,0.8100884896,0.7377757046,0.6370565751,0.7086139381,0.7710980637,0.889425632,0.8449265796
8034,0.8171191626,0.7598564772,0.6839036062,0.7369331051,0.7868420003,0.8810746366,0.846799755
8035,0.7983743639,0.721997191,0.6229212875,0.6897623602,0.7549418175,0.8690244869,0.8276290523
8036,0.7431784977,0.6522048315,0.5155691235,0.610210114,0.6911325475,0.8493040809,0.7884045573
8037,0.8178812605,0.7583854808,0.6817795477,0.7365540373,0.7835346435,0.8871647184,0.8475820839
8038,0.8052825974,0.7471666614,0.658573867,0.7187180966,0.7718218503,0.8743631562,0.8360169957
8039,0.7335890417,0.6529554201,0.5283367405,0.6167802587,0.6910235013,0.8310625594,0.7747290427
8040,0.7549270966,0.662732203,0.5427507356,0.6257000725,0.7047735966,0.8454736675,0.7936667407
8041,0.7257529749,0.6294971644,0.4883022362,0.584575842,0.6708549942,0.8257426248,0.7678464562
8042,0.7803670778,0.6931077418,0.5769802177,0.6533690816,0.7332295317,0.8679531049,0.8178205429
8043,0.774873905,0.6923577349,0.5779572576,0.6549370304,0.7267613537,0.8638181385,0.811636749
8044,0.7972162361,0.7229113356,0.6108630512,0.6872017934,0.7524334682,0.8743371313,0.8300621021
8045,0.7317491968,0.6344026838,0.4986490455,0.5932543118,0.6788718993,0.8356307485,0.7718214859
8046,0.8026484348,0.7266569501,0.6181741764,0.6915557073,0.7612007409,0.8819676643,0.8341325431
8047,0.7675195156,0.6815173545,0.5610240288,0.6442213411,0.7184389409,0.8608366015,0.8098956141
8048,0.7957883201,0.7176340642,0.6111594021,0.6845297882,0.7494934883,0.8723062472,0.8289395369
8049,0.810267668,0.7440345912,0.6531339625,0.7160510523,0.7726659659,0.8787971879,0.8402156746
8050,0.787107691,0.7129966094,0.6153388183,0.6837997877,0.7438637099,0.8664224414,0.8211148682
8051,0.7833391593,0.6962992274,0.5820132556,0.6651041829,0.7332297299,0.8642785797,0.8157839878
8052,0.7221823281,0.6184560414,0.4710342851,0.5766897633,0.66232896,0.8298134905,0.7683464582
8053,0.8303080134,0.765190119,0.6839157989,0.7407209935,0.7949857641,0.8962532244,0.859420854
8054,0.8386296652,0.775581114,0.6933371553,0.7488964456,0.803547763,0.904012761,0.8683313665
8055,0.7880633879,0.7115896215,0.6061397664,0.6796028593,0.7428731574,0.8703428712,0.821942562
8056,0.8124925952,0.7411042089,0.64407829,0.7114154909,0.7720317452,0.8847520457,0.8439239841
8057,0.7576555137,0.6701596656,0.5375617844,0.630053596,0.7097423776,0.8543648984,0.7974774303
8058,0.7867321637,0.7037548174,0.5863182911,0.6692597329,0.7388683262,0.873215615,0.8250916392
8059,0.6870681481,0.5701738431,0.4134731624,0.5183212773,0.619898242,0.8101608263,0.7418009962
8060,0.7472887806,0.6534870443,0.5169604412,0.6094148548,0.6952648577,0.8478215653,0.7931095325
8061,0.7278846051,0.6126345168,0.4624029835,0.5637129849,0.6613100765,0.8342580149,0.7740527862
8062,0.8050305953,0.7354713321,0.6264784602,0.70339049,0.7654093472,0.8818617327,0.8420159715
8063,0.8324476133,0.7700078499,0.6815360717,0.7412551305,0.7937246769,0.901631404,0.8624672184
8064,0.8545983046,0.7948340264,0.7178474656,0.7693113117,0.8208758387,0.915495148,0.8825822283
8065,0.8059172185,0.7287166808,0.6258531654,0.6969980943,0.7611681191,0.8839126667,0.8377588938
8066,0.7932650808,0.7156160816,0.607470427,0.6808623902,0.7487268808,0.8742172427,0.8279481629
8067,0.8562172274,0.7943349895,0.7109529641,0.7675764005,0.8222022259,0.9160425545,0.8808437588
8068,0.8810779271,0.8258258538,0.7494077825,0.79938786,0.8516947263,0.9324251857,0.9041605078
8069,0.8479035129,0.786975008,0.693561697,0.7535054931,0.8117863171,0.9111931439,0.8744152784
8070,0.8278711903,0.7575488694,0.6558840295,0.7268952409,0.786372535,0.9002212894,0.8575460093
8071,0.8685157645,0.8125744622,0.7380630951,0.786194495,0.8404256593,0.9302223368,0.8968110494
8072,0.8970471117,0.8484820619,0.783025931,0.8267727961,0.870039184,0.942746275,0.9142182302
8073,0.8373811102,0.7664476428,0.6677769684,0.7393592926,0.796594569,0.901910983,0.864986639
8074,0.814510781,0.7495772666,0.6483694108,0.7173408457,0.777268641,0.8865601855,0.8474398063
8075,0.8371162919,0.7720802846,0.683312602,0.7444952066,0.8009882796,0.9061569507,0.8673851878
8076,0.7577845669,0.6606287296,0.5255589237,0.6179689291,0.7000333984,0.8500364587,0.7980576616
